yearWork,finalWork,StudentID,CourseID,,,,
37,45,20190552,178,,,,
36,57,20190565,6,,,,
40,33,20190565,12,,,,
27,54,20190565,17,,,,
33,50,20190565,19,,,,
26,50,20190565,20,,,,
34,42,20190565,22,,,,
27,49,20190565,23,,,,
33,45,20190565,24,,,,
26,28,20190565,25,,,,
25,51,20190565,26,,,,
36,29,20190565,27,,,,
33,37,20190565,32,,,,
31,59,20190565,18,,,,
32,38,20190565,21,,,,
29,43,20190565,127,,,,
39,35,20190565,128,,,,
34,33,20190565,129,,,,
36,40,20190565,130,,,,
37,59,20190565,131,,,,
34,28,20190565,132,,,,
40,58,20190565,133,,,,
25,48,20190565,134,,,,
40,39,20190565,1,,,,
31,38,20190565,2,,,,
31,44,20190565,3,,,,
25,44,20190565,4,,,,
34,25,20190565,5,,,,
33,38,20190565,7,,,,
34,31,20190565,8,,,,
39,26,20190565,9,,,,
35,33,20190565,10,,,,
34,36,20190565,11,,,,
37,54,20190565,13,,,,
38,39,20190565,14,,,,
25,25,20190565,15,,,,
27,58,20190565,16,,,,
39,27,20190565,178,,,,
29,55,20190568,6,,,,
39,39,20190568,12,,,,
40,55,20190568,17,,,,
40,38,20190568,19,,,,
31,40,20190568,20,,,,
25,51,20190568,22,,,,
30,43,20190568,23,,,,
33,25,20190568,24,,,,
27,40,20190568,25,,,,
40,41,20190568,26,,,,
38,45,20190568,27,,,,
29,36,20190568,32,,,,
37,46,20190568,18,,,,
35,41,20190568,21,,,,
33,36,20190568,127,,,,
35,46,20190568,128,,,,
27,40,20190568,129,,,,
25,59,20190568,130,,,,
34,29,20190568,131,,,,
31,51,20190568,132,,,,
37,40,20190568,133,,,,
38,56,20190568,134,,,,
37,33,20190568,1,,,,
28,49,20190568,2,,,,
30,57,20190568,3,,,,
29,52,20190568,4,,,,
35,54,20190568,5,,,,
38,58,20190568,7,,,,
40,53,20190568,8,,,,
30,42,20190568,9,,,,
37,44,20190568,10,,,,
34,45,20190568,11,,,,
40,60,20190568,13,,,,
35,41,20190568,14,,,,
28,27,20190568,15,,,,
26,37,20190568,16,,,,
40,56,20190568,178,,,,
35,38,20190571,6,,,,
34,27,20190571,12,,,,
30,27,20190571,17,,,,
27,58,20190571,19,,,,
34,51,20190571,20,,,,
25,31,20190571,22,,,,
30,42,20190571,23,,,,
33,41,20190571,24,,,,
33,57,20190571,25,,,,
39,42,20190571,26,,,,
26,50,20190571,27,,,,
30,26,20190571,32,,,,
25,31,20190571,18,,,,
37,30,20190571,21,,,,
28,53,20190571,127,,,,
36,57,20190571,128,,,,
29,44,20190571,129,,,,
25,32,20190571,130,,,,
30,52,20190571,131,,,,
38,41,20190571,132,,,,
35,50,20190571,133,,,,
39,39,20190571,134,,,,
36,29,20190571,1,,,,
27,27,20190571,2,,,,
28,25,20190571,3,,,,
36,26,20190571,4,,,,
30,43,20190571,5,,,,
35,56,20190571,7,,,,
32,40,20190571,8,,,,
39,49,20190571,9,,,,
37,51,20190571,10,,,,
38,49,20190571,11,,,,
29,34,20190571,13,,,,
30,35,20190571,14,,,,
35,27,20190571,15,,,,
36,60,20190571,16,,,,
27,50,20190571,178,,,,
35,41,20190576,6,,,,
39,38,20190576,12,,,,
37,30,20190576,17,,,,
32,51,20190576,19,,,,
35,35,20190576,20,,,,
33,43,20190576,22,,,,
28,50,20190576,23,,,,
36,41,20190576,24,,,,
34,53,20190576,25,,,,
27,50,20190576,26,,,,
36,26,20190576,27,,,,
26,53,20190576,32,,,,
30,35,20190576,18,,,,
28,28,20190576,21,,,,
40,45,20190576,127,,,,
33,47,20190576,128,,,,
32,38,20190576,129,,,,
34,35,20190576,130,,,,
27,57,20190576,131,,,,
35,56,20190576,132,,,,
33,27,20190576,133,,,,
26,47,20190576,134,,,,
39,28,20190576,1,,,,
27,38,20190576,2,,,,
38,30,20190576,3,,,,
34,43,20190576,4,,,,
36,34,20190576,5,,,,
32,39,20190576,7,,,,
30,37,20190576,8,,,,
31,46,20190576,9,,,,
34,52,20190576,10,,,,
32,26,20190576,11,,,,
35,46,20190576,13,,,,
40,50,20190576,14,,,,
27,56,20190576,15,,,,
35,41,20190576,16,,,,
31,30,20190576,178,,,,
39,43,20190581,6,,,,
25,31,20190581,12,,,,
39,26,20190581,17,,,,
35,47,20190581,19,,,,
34,38,20190581,20,,,,
34,60,20190581,22,,,,
28,52,20190581,23,,,,
27,33,20190581,24,,,,
29,55,20190581,25,,,,
37,56,20190581,26,,,,
37,56,20190581,27,,,,
38,37,20190581,32,,,,
28,39,20190581,18,,,,
26,46,20190581,21,,,,
38,50,20190581,127,,,,
30,28,20190581,128,,,,
31,36,20190581,129,,,,
39,43,20190581,130,,,,
39,51,20190581,131,,,,
25,60,20190581,132,,,,
31,50,20190581,133,,,,
34,44,20190581,134,,,,
31,47,20190581,1,,,,
27,36,20190581,2,,,,
40,33,20190581,3,,,,
36,46,20190581,4,,,,
30,48,20190581,5,,,,
37,49,20190581,7,,,,
40,30,20190581,8,,,,
27,43,20190581,9,,,,
35,31,20190581,10,,,,
36,55,20190581,11,,,,
26,53,20190581,13,,,,
25,31,20190581,14,,,,
29,55,20190581,15,,,,
28,57,20190581,16,,,,
30,34,20190581,178,,,,
26,52,20190583,6,,,,
29,36,20190583,12,,,,
32,40,20190583,17,,,,
26,27,20190583,19,,,,
34,26,20190583,20,,,,
33,48,20190583,22,,,,
29,29,20190583,23,,,,
26,37,20190583,24,,,,
31,27,20190583,25,,,,
40,44,20190583,26,,,,
32,33,20190583,27,,,,
31,32,20190583,32,,,,
33,29,20190583,18,,,,
33,45,20190583,21,,,,
26,45,20190583,127,,,,
26,44,20190583,128,,,,
36,36,20190583,129,,,,
31,41,20190583,130,,,,
33,32,20190583,131,,,,
37,47,20190583,132,,,,
33,29,20190583,133,,,,
27,52,20190583,134,,,,
34,25,20190583,1,,,,
30,53,20190583,2,,,,
40,51,20190583,3,,,,
29,46,20190583,4,,,,
40,45,20190583,5,,,,
30,31,20190583,7,,,,
25,60,20190583,8,,,,
26,50,20190583,9,,,,
30,50,20190583,10,,,,
28,42,20190583,11,,,,
38,27,20190583,13,,,,
28,56,20190583,14,,,,
30,44,20190583,15,,,,
34,47,20190583,16,,,,
30,28,20190583,178,,,,
35,28,20190584,6,,,,
30,32,20190584,12,,,,
31,52,20190584,17,,,,
35,25,20190584,19,,,,
26,28,20190584,20,,,,
36,39,20190584,22,,,,
34,37,20190584,23,,,,
33,49,20190584,24,,,,
38,50,20190584,25,,,,
35,32,20190584,26,,,,
38,39,20190584,27,,,,
39,37,20190584,32,,,,
29,30,20190584,18,,,,
37,41,20190584,21,,,,
33,27,20190584,127,,,,
29,25,20190584,128,,,,
29,46,20190584,129,,,,
40,60,20190584,130,,,,
34,34,20190584,131,,,,
32,34,20190584,132,,,,
31,57,20190584,133,,,,
30,37,20190584,134,,,,
37,35,20190584,1,,,,
31,45,20190584,2,,,,
29,56,20190584,3,,,,
32,43,20190584,4,,,,
40,43,20190584,5,,,,
31,51,20190584,7,,,,
28,32,20190584,8,,,,
40,59,20190584,9,,,,
29,58,20190584,10,,,,
30,41,20190584,11,,,,
37,56,20190584,13,,,,
28,34,20190584,14,,,,
25,57,20190584,15,,,,
38,25,20190584,16,,,,
39,41,20190584,178,,,,
34,32,20190585,6,,,,
34,26,20190585,12,,,,
33,36,20190585,17,,,,
36,52,20190585,19,,,,
30,47,20190585,20,,,,
28,59,20190585,22,,,,
29,29,20190585,23,,,,
32,55,20190585,24,,,,
34,40,20190585,25,,,,
37,36,20190585,26,,,,
25,37,20190585,27,,,,
26,47,20190585,32,,,,
34,41,20190585,18,,,,
35,26,20190585,21,,,,
27,49,20190585,127,,,,
28,41,20190585,128,,,,
39,45,20190585,129,,,,
38,29,20190585,130,,,,
35,37,20190585,131,,,,
31,29,20190585,132,,,,
25,39,20190585,133,,,,
31,41,20190585,134,,,,
37,58,20190585,1,,,,
35,43,20190585,2,,,,
33,36,20190585,3,,,,
29,45,20190585,4,,,,
35,50,20190585,5,,,,
35,29,20190585,7,,,,
28,27,20190585,8,,,,
29,32,20190585,9,,,,
35,33,20190585,10,,,,
26,34,20190585,11,,,,
34,49,20190585,13,,,,
36,37,20190585,14,,,,
38,33,20190585,15,,,,
32,32,20190585,16,,,,
34,50,20190585,178,,,,
27,55,20190586,6,,,,
34,53,20190586,12,,,,
36,42,20190586,17,,,,
27,57,20190586,19,,,,
28,48,20190586,20,,,,
32,59,20190586,22,,,,
28,37,20190586,23,,,,
27,46,20190586,24,,,,
31,36,20190586,25,,,,
33,52,20190586,26,,,,
35,28,20190586,27,,,,
33,52,20190586,32,,,,
33,49,20190586,18,,,,
40,27,20190586,21,,,,
40,40,20190586,127,,,,
35,38,20190586,128,,,,
38,30,20190586,129,,,,
35,38,20190586,130,,,,
25,60,20190586,131,,,,
34,55,20190586,132,,,,
33,32,20190586,133,,,,
27,33,20190586,134,,,,
28,57,20190586,1,,,,
28,60,20190586,2,,,,
36,48,20190586,3,,,,
25,42,20190586,4,,,,
34,36,20190586,5,,,,
38,46,20190586,7,,,,
25,58,20190586,8,,,,
36,36,20190586,9,,,,
27,40,20190586,10,,,,
35,35,20190586,11,,,,
28,32,20190586,13,,,,
31,33,20190586,14,,,,
37,56,20190586,15,,,,
28,30,20190586,16,,,,
28,55,20190586,178,,,,
38,32,20190589,6,,,,
30,38,20190589,12,,,,
36,47,20190589,17,,,,
33,51,20190589,19,,,,
35,40,20190589,20,,,,
38,53,20190589,22,,,,
39,48,20190589,23,,,,
30,47,20190589,24,,,,
27,28,20190589,25,,,,
35,42,20190589,26,,,,
32,51,20190589,27,,,,
34,47,20190589,32,,,,
40,32,20190589,18,,,,
28,48,20190589,21,,,,
39,43,20190589,127,,,,
37,28,20190589,128,,,,
29,30,20190589,129,,,,
39,35,20190589,130,,,,
29,57,20190589,131,,,,
35,37,20190589,132,,,,
27,60,20190589,133,,,,
36,30,20190589,134,,,,
25,25,20190589,1,,,,
35,55,20190589,2,,,,
26,48,20190589,3,,,,
25,56,20190589,4,,,,
36,57,20190589,5,,,,
39,58,20190589,7,,,,
38,29,20190589,8,,,,
34,58,20190589,9,,,,
27,54,20190589,10,,,,
36,54,20190589,11,,,,
30,44,20190589,13,,,,
27,55,20190589,14,,,,
38,57,20190589,15,,,,
34,39,20190589,16,,,,
38,35,20190589,178,,,,
37,47,20190590,6,,,,
27,60,20190590,12,,,,
27,55,20190590,17,,,,
32,28,20190590,19,,,,
36,39,20190590,20,,,,
35,40,20190590,22,,,,
25,28,20190590,23,,,,
35,51,20190590,24,,,,
37,43,20190590,25,,,,
36,41,20190590,26,,,,
36,28,20190590,27,,,,
33,55,20190590,32,,,,
34,31,20190590,18,,,,
32,35,20190590,21,,,,
28,55,20190590,127,,,,
28,35,20190590,128,,,,
30,39,20190590,129,,,,
40,35,20190590,130,,,,
36,27,20190590,131,,,,
31,49,20190590,132,,,,
40,42,20190590,133,,,,
27,41,20190590,134,,,,
38,26,20190590,1,,,,
30,58,20190590,2,,,,
25,59,20190590,3,,,,
27,51,20190590,4,,,,
28,32,20190590,5,,,,
32,41,20190590,7,,,,
39,35,20190590,8,,,,
40,26,20190590,9,,,,
37,49,20190590,10,,,,
39,60,20190590,11,,,,
33,32,20190590,13,,,,
37,56,20190590,14,,,,
38,59,20190590,15,,,,
26,39,20190590,16,,,,
26,49,20190590,178,,,,
37,27,20190593,6,,,,
31,50,20190593,12,,,,
30,27,20190593,17,,,,
25,27,20190593,19,,,,
36,48,20190593,20,,,,
30,49,20190593,22,,,,
40,31,20190593,23,,,,
34,42,20190593,24,,,,
31,57,20190593,25,,,,
38,33,20190593,26,,,,
33,50,20190593,27,,,,
33,54,20190593,32,,,,
29,46,20190593,18,,,,
30,55,20190593,21,,,,
25,34,20190593,127,,,,
40,59,20190593,128,,,,
33,60,20190593,129,,,,
38,49,20190593,130,,,,
31,49,20190593,131,,,,
33,55,20190593,132,,,,
33,44,20190593,133,,,,
35,25,20190593,134,,,,
39,51,20190593,1,,,,
38,52,20190593,2,,,,
38,39,20190593,3,,,,
36,25,20190593,4,,,,
38,54,20190593,5,,,,
40,40,20190593,7,,,,
40,30,20190593,8,,,,
31,40,20190593,9,,,,
34,37,20190593,10,,,,
29,39,20190593,11,,,,
33,32,20190593,13,,,,
30,36,20190593,14,,,,
28,29,20190593,15,,,,
40,45,20190593,16,,,,
31,55,20190593,178,,,,
33,27,20190599,6,,,,
40,56,20190599,12,,,,
34,31,20190599,17,,,,
37,34,20190599,19,,,,
38,48,20190599,20,,,,
26,33,20190599,22,,,,
37,60,20190599,23,,,,
35,52,20190599,24,,,,
38,46,20190599,25,,,,
28,37,20190599,26,,,,
38,43,20190599,27,,,,
40,48,20190599,32,,,,
37,26,20190599,18,,,,
40,49,20190599,21,,,,
37,55,20190599,127,,,,
31,36,20190599,128,,,,
26,59,20190599,129,,,,
25,38,20190599,130,,,,
29,59,20190599,131,,,,
27,47,20190599,132,,,,
28,49,20190599,133,,,,
34,59,20190599,134,,,,
25,55,20190599,1,,,,
29,43,20190599,2,,,,
37,34,20190599,3,,,,
36,30,20190599,4,,,,
32,27,20190599,5,,,,
32,43,20190599,7,,,,
28,42,20190599,8,,,,
36,52,20190599,9,,,,
27,35,20190599,10,,,,
36,49,20190599,11,,,,
39,60,20190599,13,,,,
32,29,20190599,14,,,,
25,57,20190599,15,,,,
30,57,20190599,16,,,,
40,49,20190599,178,,,,
28,29,20170001,6,,,,
28,32,20170001,12,,,,
25,40,20170001,17,,,,
26,55,20170001,19,,,,
30,32,20170001,20,,,,
30,60,20170001,22,,,,
32,41,20170001,23,,,,
39,58,20170001,24,,,,
36,51,20170001,25,,,,
34,54,20170001,26,,,,
28,60,20170001,27,,,,
37,39,20170001,32,,,,
36,26,20170001,18,,,,
38,57,20170001,21,,,,
26,31,20170001,127,,,,
36,35,20170001,128,,,,
36,56,20170001,129,,,,
36,37,20170001,130,,,,
40,33,20170001,131,,,,
25,38,20170001,132,,,,
30,55,20170001,133,,,,
29,46,20170001,134,,,,
29,47,20170001,135,,,,
33,54,20170001,136,,,,
25,54,20170001,137,,,,
33,48,20170001,138,,,,
39,35,20170001,1,,,,
32,27,20170001,2,,,,
37,45,20170001,3,,,,
34,60,20170001,4,,,,
28,35,20170001,5,,,,
37,50,20170001,7,,,,
27,43,20170001,8,,,,
26,27,20170001,9,,,,
39,46,20170001,10,,,,
34,51,20170001,11,,,,
31,42,20170001,13,,,,
36,25,20170001,14,,,,
37,37,20170001,15,,,,
25,44,20170001,16,,,,
28,40,20170001,176,,,,
34,33,20170001,177,,,,
28,48,20170001,178,,,,
38,55,20170001,145,,,,
33,27,20170001,144,,,,
30,44,20170001,142,,,,
40,54,20170001,143,,,,
34,34,20170001,139,,,,
31,53,20170001,140,,,,
38,60,20170009,6,,,,
29,31,20170009,12,,,,
30,39,20170009,17,,,,
28,52,20170009,19,,,,
39,46,20170009,20,,,,
32,40,20170009,22,,,,
29,32,20170009,23,,,,
35,44,20170009,24,,,,
26,49,20170009,25,,,,
31,36,20170009,26,,,,
35,41,20170009,27,,,,
39,37,20170009,32,,,,
26,47,20170009,18,,,,
28,35,20170009,21,,,,
37,36,20170009,127,,,,
38,51,20170009,128,,,,
39,55,20170009,129,,,,
32,51,20170009,130,,,,
32,43,20170009,131,,,,
25,32,20170009,132,,,,
32,26,20170009,133,,,,
34,55,20170009,134,,,,
31,32,20170009,135,,,,
35,56,20170009,136,,,,
33,60,20170009,137,,,,
35,53,20170009,138,,,,
38,32,20170009,1,,,,
37,28,20170009,2,,,,
31,39,20170009,3,,,,
37,45,20170009,4,,,,
27,54,20170009,5,,,,
30,34,20170009,7,,,,
29,58,20170009,8,,,,
34,33,20170009,9,,,,
25,48,20170009,10,,,,
30,30,20170009,11,,,,
29,45,20170009,13,,,,
28,52,20170009,14,,,,
27,30,20170009,15,,,,
35,59,20170009,16,,,,
40,43,20170009,176,,,,
26,45,20170009,177,,,,
38,47,20170009,178,,,,
39,30,20170009,143,,,,
26,45,20170009,139,,,,
29,53,20170009,142,,,,
35,29,20170009,147,,,,
35,37,20170009,144,,,,
32,45,20170009,149,,,,
34,49,20170012,6,,,,
39,28,20170012,12,,,,
31,45,20170012,17,,,,
35,39,20170012,19,,,,
29,54,20170012,20,,,,
40,37,20170012,22,,,,
36,28,20170012,23,,,,
40,39,20170012,24,,,,
29,37,20170012,25,,,,
28,57,20170012,26,,,,
31,39,20170012,27,,,,
33,31,20170012,32,,,,
30,35,20170012,18,,,,
38,35,20170012,21,,,,
30,40,20170012,127,,,,
26,54,20170012,128,,,,
25,33,20170012,129,,,,
37,48,20170012,130,,,,
39,40,20170012,131,,,,
29,28,20170012,132,,,,
33,30,20170012,133,,,,
27,39,20170012,134,,,,
28,26,20170012,135,,,,
28,54,20170012,136,,,,
39,39,20170012,137,,,,
34,30,20170012,138,,,,
32,29,20170012,1,,,,
25,41,20170012,2,,,,
32,52,20170012,3,,,,
35,52,20170012,4,,,,
26,41,20170012,5,,,,
32,30,20170012,7,,,,
38,45,20170012,8,,,,
31,34,20170012,9,,,,
28,29,20170012,10,,,,
34,50,20170012,11,,,,
40,53,20170012,13,,,,
28,50,20170012,14,,,,
28,43,20170012,15,,,,
30,41,20170012,16,,,,
36,27,20170012,176,,,,
31,41,20170012,177,,,,
27,49,20170012,178,,,,
25,47,20170012,150,,,,
37,34,20170012,143,,,,
28,46,20170012,149,,,,
31,32,20170012,148,,,,
40,41,20170012,147,,,,
33,57,20170012,139,,,,
36,25,20170015,6,,,,
29,49,20170015,12,,,,
27,27,20170015,17,,,,
32,54,20170015,19,,,,
29,25,20170015,20,,,,
28,36,20170015,22,,,,
38,34,20170015,23,,,,
39,26,20170015,24,,,,
33,46,20170015,25,,,,
35,41,20170015,26,,,,
33,45,20170015,27,,,,
27,30,20170015,32,,,,
28,47,20170015,18,,,,
37,47,20170015,21,,,,
28,41,20170015,127,,,,
36,29,20170015,128,,,,
27,48,20170015,129,,,,
27,41,20170015,130,,,,
27,53,20170015,131,,,,
28,51,20170015,132,,,,
32,33,20170015,133,,,,
32,40,20170015,134,,,,
29,59,20170015,135,,,,
40,36,20170015,136,,,,
37,60,20170015,137,,,,
32,44,20170015,138,,,,
26,39,20170015,1,,,,
31,37,20170015,2,,,,
39,26,20170015,3,,,,
29,40,20170015,4,,,,
36,34,20170015,5,,,,
34,45,20170015,7,,,,
40,28,20170015,8,,,,
27,30,20170015,9,,,,
34,26,20170015,10,,,,
26,34,20170015,11,,,,
26,30,20170015,13,,,,
38,60,20170015,14,,,,
35,26,20170015,15,,,,
27,51,20170015,16,,,,
39,55,20170015,176,,,,
31,57,20170015,177,,,,
39,32,20170015,178,,,,
38,42,20170015,146,,,,
32,54,20170015,139,,,,
25,29,20170015,141,,,,
39,36,20170015,142,,,,
29,44,20170015,148,,,,
25,41,20170015,149,,,,
33,48,20170016,6,,,,
25,33,20170016,12,,,,
27,55,20170016,17,,,,
38,56,20170016,19,,,,
35,30,20170016,20,,,,
30,43,20170016,22,,,,
34,42,20170016,23,,,,
28,51,20170016,24,,,,
32,51,20170016,25,,,,
40,55,20170016,26,,,,
40,49,20170016,27,,,,
25,27,20170016,32,,,,
29,54,20170016,18,,,,
34,48,20170016,21,,,,
36,37,20170016,127,,,,
26,40,20170016,128,,,,
27,40,20170016,129,,,,
35,32,20170016,130,,,,
30,30,20170016,131,,,,
30,35,20170016,132,,,,
29,37,20170016,133,,,,
26,37,20170016,134,,,,
35,42,20170016,135,,,,
31,53,20170016,136,,,,
26,51,20170016,137,,,,
28,27,20170016,138,,,,
34,44,20170016,1,,,,
29,33,20170016,2,,,,
31,52,20170016,3,,,,
29,42,20170016,4,,,,
37,44,20170016,5,,,,
27,44,20170016,7,,,,
40,41,20170016,8,,,,
36,56,20170016,9,,,,
28,35,20170016,10,,,,
30,26,20170016,11,,,,
26,44,20170016,13,,,,
32,58,20170016,14,,,,
39,32,20170016,15,,,,
38,34,20170016,16,,,,
39,55,20170016,176,,,,
40,34,20170016,177,,,,
30,40,20170016,178,,,,
30,54,20170016,147,,,,
37,36,20170016,144,,,,
34,51,20170016,143,,,,
39,45,20170016,145,,,,
29,48,20170016,146,,,,
39,40,20170016,141,,,,
38,27,20170019,6,,,,
31,47,20170019,12,,,,
31,40,20170019,17,,,,
34,45,20170019,19,,,,
32,33,20170019,20,,,,
28,50,20170019,22,,,,
36,46,20170019,23,,,,
40,49,20170019,24,,,,
33,30,20170019,25,,,,
30,49,20170019,26,,,,
26,41,20170019,27,,,,
40,43,20170019,32,,,,
32,38,20170019,18,,,,
33,35,20170019,21,,,,
29,29,20170019,127,,,,
37,38,20170019,128,,,,
36,60,20170019,129,,,,
40,31,20170019,130,,,,
36,35,20170019,131,,,,
38,27,20170019,132,,,,
32,40,20170019,133,,,,
30,37,20170019,134,,,,
34,36,20170019,135,,,,
35,35,20170019,136,,,,
35,45,20170019,137,,,,
38,50,20170019,138,,,,
33,36,20170019,1,,,,
26,43,20170019,2,,,,
40,32,20170019,3,,,,
36,54,20170019,4,,,,
33,26,20170019,5,,,,
35,45,20170019,7,,,,
36,40,20170019,8,,,,
26,58,20170019,9,,,,
39,44,20170019,10,,,,
34,49,20170019,11,,,,
33,45,20170019,13,,,,
39,36,20170019,14,,,,
33,56,20170019,15,,,,
36,49,20170019,16,,,,
40,39,20170019,176,,,,
38,48,20170019,177,,,,
36,56,20170019,178,,,,
29,47,20170019,144,,,,
33,34,20170019,139,,,,
29,48,20170019,143,,,,
40,56,20170019,140,,,,
29,31,20170019,142,,,,
38,49,20170019,149,,,,
29,38,20170027,6,,,,
33,44,20170027,12,,,,
30,59,20170027,17,,,,
27,39,20170027,19,,,,
34,30,20170027,20,,,,
33,36,20170027,22,,,,
28,46,20170027,23,,,,
37,49,20170027,24,,,,
34,53,20170027,25,,,,
37,28,20170027,26,,,,
31,54,20170027,27,,,,
39,55,20170027,32,,,,
32,26,20170027,18,,,,
39,55,20170027,21,,,,
25,39,20170027,127,,,,
38,41,20170027,128,,,,
35,53,20170027,129,,,,
38,33,20170027,130,,,,
32,25,20170027,131,,,,
26,25,20170027,132,,,,
30,29,20170027,133,,,,
37,37,20170027,134,,,,
33,50,20170027,135,,,,
27,53,20170027,136,,,,
29,35,20170027,137,,,,
26,42,20170027,138,,,,
38,25,20170027,1,,,,
37,32,20170027,2,,,,
38,37,20170027,3,,,,
34,28,20170027,4,,,,
35,41,20170027,5,,,,
31,54,20170027,7,,,,
35,30,20170027,8,,,,
32,27,20170027,9,,,,
32,39,20170027,10,,,,
32,29,20170027,11,,,,
37,41,20170027,13,,,,
26,50,20170027,14,,,,
39,50,20170027,15,,,,
28,48,20170027,16,,,,
27,27,20170027,176,,,,
34,43,20170027,177,,,,
26,53,20170027,178,,,,
30,47,20170027,148,,,,
28,41,20170027,147,,,,
36,60,20170027,141,,,,
35,36,20170027,140,,,,
38,44,20170027,149,,,,
39,44,20170027,150,,,,
39,33,20170028,6,,,,
33,55,20170028,12,,,,
39,38,20170028,17,,,,
33,27,20170028,19,,,,
35,59,20170028,20,,,,
30,60,20170028,22,,,,
28,57,20170028,23,,,,
39,54,20170028,24,,,,
40,50,20170028,25,,,,
38,33,20170028,26,,,,
40,43,20170028,27,,,,
29,48,20170028,32,,,,
28,50,20170028,18,,,,
30,26,20170028,21,,,,
28,52,20170028,127,,,,
28,29,20170028,128,,,,
35,57,20170028,129,,,,
37,50,20170028,130,,,,
29,35,20170028,131,,,,
32,52,20170028,132,,,,
35,54,20170028,133,,,,
37,25,20170028,134,,,,
33,53,20170028,135,,,,
36,55,20170028,136,,,,
37,58,20170028,137,,,,
36,59,20170028,138,,,,
40,59,20170028,1,,,,
30,53,20170028,2,,,,
31,59,20170028,3,,,,
30,39,20170028,4,,,,
25,33,20170028,5,,,,
32,39,20170028,7,,,,
31,53,20170028,8,,,,
29,28,20170028,9,,,,
35,44,20170028,10,,,,
33,37,20170028,11,,,,
26,35,20170028,13,,,,
38,52,20170028,14,,,,
26,49,20170028,15,,,,
26,45,20170028,16,,,,
31,40,20170028,176,,,,
39,40,20170028,177,,,,
25,55,20170028,178,,,,
28,41,20170028,143,,,,
25,44,20170028,144,,,,
38,56,20170028,141,,,,
35,39,20170028,145,,,,
37,48,20170028,147,,,,
28,42,20170028,142,,,,
28,40,20170029,6,,,,
40,29,20170029,12,,,,
39,56,20170029,17,,,,
36,40,20170029,19,,,,
37,54,20170029,20,,,,
35,54,20170029,22,,,,
36,44,20170029,23,,,,
35,31,20170029,24,,,,
27,56,20170029,25,,,,
33,42,20170029,26,,,,
35,41,20170029,27,,,,
31,50,20170029,32,,,,
25,57,20170029,18,,,,
36,59,20170029,21,,,,
29,32,20170029,127,,,,
39,40,20170029,128,,,,
25,55,20170029,129,,,,
40,31,20170029,130,,,,
38,41,20170029,131,,,,
40,50,20170029,132,,,,
27,47,20170029,133,,,,
36,38,20170029,134,,,,
38,33,20170029,135,,,,
25,37,20170029,136,,,,
27,34,20170029,137,,,,
37,60,20170029,138,,,,
28,27,20170029,1,,,,
32,41,20170029,2,,,,
25,41,20170029,3,,,,
36,59,20170029,4,,,,
38,46,20170029,5,,,,
29,45,20170029,7,,,,
36,27,20170029,8,,,,
37,46,20170029,9,,,,
33,58,20170029,10,,,,
28,38,20170029,11,,,,
40,60,20170029,13,,,,
32,57,20170029,14,,,,
38,33,20170029,15,,,,
32,35,20170029,16,,,,
39,59,20170029,176,,,,
29,41,20170029,177,,,,
31,43,20170029,178,,,,
26,44,20170029,142,,,,
30,51,20170029,144,,,,
35,56,20170029,139,,,,
30,36,20170029,147,,,,
37,41,20170029,150,,,,
39,52,20170029,140,,,,
30,34,20170030,6,,,,
27,45,20170030,12,,,,
25,50,20170030,17,,,,
30,50,20170030,19,,,,
25,49,20170030,20,,,,
35,38,20170030,22,,,,
38,34,20170030,23,,,,
38,42,20170030,24,,,,
36,33,20170030,25,,,,
34,38,20170030,26,,,,
27,35,20170030,27,,,,
29,55,20170030,32,,,,
29,59,20170030,18,,,,
29,35,20170030,21,,,,
40,43,20170030,127,,,,
39,28,20170030,128,,,,
39,31,20170030,129,,,,
32,36,20170030,130,,,,
31,26,20170030,131,,,,
38,55,20170030,132,,,,
29,44,20170030,133,,,,
40,55,20170030,134,,,,
39,25,20170030,135,,,,
39,47,20170030,136,,,,
37,59,20170030,137,,,,
30,33,20170030,138,,,,
29,46,20170030,1,,,,
25,43,20170030,2,,,,
37,31,20170030,3,,,,
37,59,20170030,4,,,,
37,49,20170030,5,,,,
32,35,20170030,7,,,,
39,44,20170030,8,,,,
29,38,20170030,9,,,,
28,58,20170030,10,,,,
31,59,20170030,11,,,,
30,27,20170030,13,,,,
38,34,20170030,14,,,,
33,42,20170030,15,,,,
33,60,20170030,16,,,,
31,41,20170030,176,,,,
25,55,20170030,177,,,,
34,51,20170030,178,,,,
28,57,20170030,147,,,,
37,33,20170030,149,,,,
28,25,20170030,150,,,,
33,45,20170030,140,,,,
32,32,20170030,141,,,,
34,36,20170030,145,,,,
32,49,20170039,6,,,,
30,31,20170039,12,,,,
34,57,20170039,17,,,,
33,52,20170039,19,,,,
28,49,20170039,20,,,,
39,50,20170039,22,,,,
33,57,20170039,23,,,,
26,60,20170039,24,,,,
39,43,20170039,25,,,,
32,56,20170039,26,,,,
40,43,20170039,27,,,,
34,28,20170039,32,,,,
29,47,20170039,18,,,,
33,31,20170039,21,,,,
40,32,20170039,127,,,,
40,37,20170039,128,,,,
34,29,20170039,129,,,,
31,34,20170039,130,,,,
31,60,20170039,131,,,,
34,47,20170039,132,,,,
39,51,20170039,133,,,,
29,36,20170039,134,,,,
30,37,20170039,135,,,,
26,29,20170039,136,,,,
30,51,20170039,137,,,,
37,49,20170039,138,,,,
