yearWork,finalWork,StudentID,CourseID,,,,
37,37,20190329,18,,,,
40,31,20190329,21,,,,
37,47,20190329,127,,,,
39,50,20190329,128,,,,
32,40,20190329,129,,,,
33,51,20190329,130,,,,
27,38,20190329,131,,,,
40,56,20190329,132,,,,
28,52,20190329,133,,,,
37,57,20190329,134,,,,
33,58,20190329,1,,,,
36,56,20190329,2,,,,
27,52,20190329,3,,,,
26,25,20190329,4,,,,
28,40,20190329,5,,,,
28,39,20190329,7,,,,
34,31,20190329,8,,,,
25,30,20190329,9,,,,
34,37,20190329,10,,,,
30,43,20190329,11,,,,
27,48,20190329,13,,,,
38,54,20190329,14,,,,
39,43,20190329,15,,,,
39,46,20190329,16,,,,
31,38,20190329,178,,,,
27,58,20190334,6,,,,
39,56,20190334,12,,,,
38,43,20190334,17,,,,
34,27,20190334,19,,,,
28,45,20190334,20,,,,
29,49,20190334,22,,,,
37,38,20190334,23,,,,
40,35,20190334,24,,,,
30,48,20190334,25,,,,
37,47,20190334,26,,,,
40,42,20190334,27,,,,
36,60,20190334,32,,,,
29,49,20190334,18,,,,
36,57,20190334,21,,,,
33,28,20190334,127,,,,
36,43,20190334,128,,,,
36,53,20190334,129,,,,
28,42,20190334,130,,,,
31,45,20190334,131,,,,
27,47,20190334,132,,,,
28,38,20190334,133,,,,
30,44,20190334,134,,,,
36,43,20190334,1,,,,
40,51,20190334,2,,,,
28,57,20190334,3,,,,
28,40,20190334,4,,,,
26,27,20190334,5,,,,
30,44,20190334,7,,,,
36,59,20190334,8,,,,
37,55,20190334,9,,,,
27,60,20190334,10,,,,
26,45,20190334,11,,,,
27,40,20190334,13,,,,
31,25,20190334,14,,,,
37,51,20190334,15,,,,
25,55,20190334,16,,,,
29,42,20190334,178,,,,
33,29,20190351,6,,,,
38,33,20190351,12,,,,
28,47,20190351,17,,,,
33,25,20190351,19,,,,
40,42,20190351,20,,,,
39,31,20190351,22,,,,
35,56,20190351,23,,,,
32,35,20190351,24,,,,
31,39,20190351,25,,,,
28,42,20190351,26,,,,
26,31,20190351,27,,,,
34,52,20190351,32,,,,
27,39,20190351,18,,,,
26,51,20190351,21,,,,
29,52,20190351,127,,,,
26,29,20190351,128,,,,
39,42,20190351,129,,,,
38,31,20190351,130,,,,
35,52,20190351,131,,,,
30,51,20190351,132,,,,
38,33,20190351,133,,,,
29,38,20190351,134,,,,
32,44,20190351,1,,,,
40,40,20190351,2,,,,
34,48,20190351,3,,,,
30,56,20190351,4,,,,
29,46,20190351,5,,,,
36,25,20190351,7,,,,
36,50,20190351,8,,,,
34,57,20190351,9,,,,
30,26,20190351,10,,,,
40,60,20190351,11,,,,
27,30,20190351,13,,,,
35,57,20190351,14,,,,
33,25,20190351,15,,,,
38,59,20190351,16,,,,
34,35,20190351,178,,,,
29,48,20190353,6,,,,
30,39,20190353,12,,,,
31,52,20190353,17,,,,
29,59,20190353,19,,,,
30,54,20190353,20,,,,
35,59,20190353,22,,,,
39,57,20190353,23,,,,
40,54,20190353,24,,,,
35,44,20190353,25,,,,
37,28,20190353,26,,,,
37,41,20190353,27,,,,
35,32,20190353,32,,,,
26,44,20190353,18,,,,
39,27,20190353,21,,,,
38,33,20190353,127,,,,
31,46,20190353,128,,,,
38,58,20190353,129,,,,
34,31,20190353,130,,,,
36,57,20190353,131,,,,
30,52,20190353,132,,,,
34,47,20190353,133,,,,
26,48,20190353,134,,,,
34,27,20190353,1,,,,
37,33,20190353,2,,,,
31,46,20190353,3,,,,
33,35,20190353,4,,,,
27,31,20190353,5,,,,
25,46,20190353,7,,,,
26,46,20190353,8,,,,
33,37,20190353,9,,,,
35,27,20190353,10,,,,
38,46,20190353,11,,,,
40,43,20190353,13,,,,
40,28,20190353,14,,,,
25,40,20190353,15,,,,
36,59,20190353,16,,,,
31,34,20190353,178,,,,
35,54,20190358,6,,,,
38,58,20190358,12,,,,
26,42,20190358,17,,,,
29,51,20190358,19,,,,
40,43,20190358,20,,,,
28,44,20190358,22,,,,
26,27,20190358,23,,,,
35,30,20190358,24,,,,
33,37,20190358,25,,,,
31,33,20190358,26,,,,
33,51,20190358,27,,,,
38,48,20190358,32,,,,
39,39,20190358,18,,,,
35,40,20190358,21,,,,
25,41,20190358,127,,,,
33,34,20190358,128,,,,
38,43,20190358,129,,,,
32,58,20190358,130,,,,
40,25,20190358,131,,,,
29,47,20190358,132,,,,
26,32,20190358,133,,,,
40,37,20190358,134,,,,
29,50,20190358,1,,,,
37,50,20190358,2,,,,
40,29,20190358,3,,,,
27,43,20190358,4,,,,
26,27,20190358,5,,,,
36,35,20190358,7,,,,
34,48,20190358,8,,,,
31,43,20190358,9,,,,
28,45,20190358,10,,,,
36,25,20190358,11,,,,
26,34,20190358,13,,,,
39,50,20190358,14,,,,
37,34,20190358,15,,,,
26,26,20190358,16,,,,
40,35,20190358,178,,,,
30,53,20190360,6,,,,
31,52,20190360,12,,,,
25,44,20190360,17,,,,
32,39,20190360,19,,,,
34,54,20190360,20,,,,
30,53,20190360,22,,,,
30,32,20190360,23,,,,
36,45,20190360,24,,,,
25,50,20190360,25,,,,
27,53,20190360,26,,,,
31,27,20190360,27,,,,
30,46,20190360,32,,,,
29,50,20190360,18,,,,
32,37,20190360,21,,,,
37,43,20190360,127,,,,
30,42,20190360,128,,,,
40,37,20190360,129,,,,
39,41,20190360,130,,,,
37,57,20190360,131,,,,
36,55,20190360,132,,,,
27,37,20190360,133,,,,
34,55,20190360,134,,,,
29,35,20190360,1,,,,
34,50,20190360,2,,,,
25,27,20190360,3,,,,
34,32,20190360,4,,,,
25,57,20190360,5,,,,
38,33,20190360,7,,,,
33,52,20190360,8,,,,
32,27,20190360,9,,,,
29,28,20190360,10,,,,
40,37,20190360,11,,,,
40,59,20190360,13,,,,
27,29,20190360,14,,,,
30,59,20190360,15,,,,
29,26,20190360,16,,,,
30,43,20190360,178,,,,
27,39,20190361,6,,,,
39,41,20190361,12,,,,
35,26,20190361,17,,,,
40,41,20190361,19,,,,
30,46,20190361,20,,,,
37,55,20190361,22,,,,
37,34,20190361,23,,,,
30,39,20190361,24,,,,
40,37,20190361,25,,,,
32,33,20190361,26,,,,
25,39,20190361,27,,,,
30,44,20190361,32,,,,
37,41,20190361,18,,,,
37,28,20190361,21,,,,
39,56,20190361,127,,,,
32,27,20190361,128,,,,
25,29,20190361,129,,,,
38,47,20190361,130,,,,
37,52,20190361,131,,,,
32,25,20190361,132,,,,
27,30,20190361,133,,,,
26,39,20190361,134,,,,
39,27,20190361,1,,,,
38,26,20190361,2,,,,
40,53,20190361,3,,,,
36,50,20190361,4,,,,
28,54,20190361,5,,,,
31,37,20190361,7,,,,
30,46,20190361,8,,,,
26,49,20190361,9,,,,
29,42,20190361,10,,,,
33,25,20190361,11,,,,
33,36,20190361,13,,,,
28,29,20190361,14,,,,
31,34,20190361,15,,,,
34,57,20190361,16,,,,
37,39,20190361,178,,,,
28,41,20190364,6,,,,
38,26,20190364,12,,,,
28,38,20190364,17,,,,
34,56,20190364,19,,,,
31,55,20190364,20,,,,
26,41,20190364,22,,,,
31,42,20190364,23,,,,
40,38,20190364,24,,,,
31,28,20190364,25,,,,
28,52,20190364,26,,,,
31,33,20190364,27,,,,
29,36,20190364,32,,,,
33,49,20190364,18,,,,
34,45,20190364,21,,,,
29,28,20190364,127,,,,
29,40,20190364,128,,,,
28,38,20190364,129,,,,
35,45,20190364,130,,,,
33,42,20190364,131,,,,
34,53,20190364,132,,,,
40,25,20190364,133,,,,
40,53,20190364,134,,,,
37,31,20190364,1,,,,
36,26,20190364,2,,,,
35,37,20190364,3,,,,
33,58,20190364,4,,,,
28,55,20190364,5,,,,
29,48,20190364,7,,,,
32,32,20190364,8,,,,
37,29,20190364,9,,,,
35,55,20190364,10,,,,
38,35,20190364,11,,,,
31,57,20190364,13,,,,
33,49,20190364,14,,,,
35,28,20190364,15,,,,
28,29,20190364,16,,,,
33,37,20190364,178,,,,
38,31,20190374,6,,,,
31,46,20190374,12,,,,
39,43,20190374,17,,,,
38,36,20190374,19,,,,
32,36,20190374,20,,,,
34,50,20190374,22,,,,
38,56,20190374,23,,,,
36,40,20190374,24,,,,
39,41,20190374,25,,,,
38,31,20190374,26,,,,
27,55,20190374,27,,,,
27,41,20190374,32,,,,
34,49,20190374,18,,,,
29,26,20190374,21,,,,
32,49,20190374,127,,,,
31,52,20190374,128,,,,
27,46,20190374,129,,,,
31,25,20190374,130,,,,
32,41,20190374,131,,,,
39,36,20190374,132,,,,
36,31,20190374,133,,,,
34,33,20190374,134,,,,
35,39,20190374,1,,,,
40,35,20190374,2,,,,
30,47,20190374,3,,,,
35,45,20190374,4,,,,
38,34,20190374,5,,,,
39,38,20190374,7,,,,
29,34,20190374,8,,,,
35,56,20190374,9,,,,
40,44,20190374,10,,,,
36,35,20190374,11,,,,
26,38,20190374,13,,,,
27,56,20190374,14,,,,
32,32,20190374,15,,,,
37,49,20190374,16,,,,
34,51,20190374,178,,,,
40,48,20190375,6,,,,
29,58,20190375,12,,,,
35,45,20190375,17,,,,
35,34,20190375,19,,,,
29,59,20190375,20,,,,
29,41,20190375,22,,,,
27,56,20190375,23,,,,
25,37,20190375,24,,,,
30,60,20190375,25,,,,
38,46,20190375,26,,,,
25,44,20190375,27,,,,
32,39,20190375,32,,,,
35,58,20190375,18,,,,
38,26,20190375,21,,,,
35,46,20190375,127,,,,
30,33,20190375,128,,,,
32,33,20190375,129,,,,
40,33,20190375,130,,,,
30,53,20190375,131,,,,
32,36,20190375,132,,,,
33,39,20190375,133,,,,
33,34,20190375,134,,,,
39,29,20190375,1,,,,
33,31,20190375,2,,,,
25,40,20190375,3,,,,
38,31,20190375,4,,,,
31,58,20190375,5,,,,
29,42,20190375,7,,,,
29,60,20190375,8,,,,
35,41,20190375,9,,,,
37,51,20190375,10,,,,
26,49,20190375,11,,,,
30,44,20190375,13,,,,
29,52,20190375,14,,,,
31,50,20190375,15,,,,
31,38,20190375,16,,,,
34,34,20190375,178,,,,
33,47,20190376,6,,,,
39,39,20190376,12,,,,
26,59,20190376,17,,,,
36,36,20190376,19,,,,
27,53,20190376,20,,,,
35,51,20190376,22,,,,
25,49,20190376,23,,,,
38,41,20190376,24,,,,
29,48,20190376,25,,,,
36,39,20190376,26,,,,
31,26,20190376,27,,,,
34,57,20190376,32,,,,
29,41,20190376,18,,,,
27,33,20190376,21,,,,
37,57,20190376,127,,,,
25,56,20190376,128,,,,
32,51,20190376,129,,,,
32,39,20190376,130,,,,
32,31,20190376,131,,,,
33,32,20190376,132,,,,
25,60,20190376,133,,,,
34,25,20190376,134,,,,
37,36,20190376,1,,,,
28,53,20190376,2,,,,
38,25,20190376,3,,,,
37,55,20190376,4,,,,
27,47,20190376,5,,,,
39,38,20190376,7,,,,
36,34,20190376,8,,,,
33,52,20190376,9,,,,
34,51,20190376,10,,,,
38,31,20190376,11,,,,
29,32,20190376,13,,,,
37,35,20190376,14,,,,
33,55,20190376,15,,,,
25,36,20190376,16,,,,
25,52,20190376,178,,,,
32,26,20190385,6,,,,
39,51,20190385,12,,,,
38,35,20190385,17,,,,
33,27,20190385,19,,,,
31,35,20190385,20,,,,
29,37,20190385,22,,,,
38,30,20190385,23,,,,
34,41,20190385,24,,,,
34,37,20190385,25,,,,
31,35,20190385,26,,,,
34,25,20190385,27,,,,
32,55,20190385,32,,,,
25,58,20190385,18,,,,
34,40,20190385,21,,,,
30,40,20190385,127,,,,
35,38,20190385,128,,,,
38,44,20190385,129,,,,
27,58,20190385,130,,,,
33,36,20190385,131,,,,
29,42,20190385,132,,,,
36,47,20190385,133,,,,
35,55,20190385,134,,,,
33,30,20190385,1,,,,
27,54,20190385,2,,,,
27,29,20190385,3,,,,
33,38,20190385,4,,,,
38,30,20190385,5,,,,
25,50,20190385,7,,,,
36,53,20190385,8,,,,
33,34,20190385,9,,,,
27,28,20190385,10,,,,
26,27,20190385,11,,,,
38,30,20190385,13,,,,
38,59,20190385,14,,,,
39,41,20190385,15,,,,
37,25,20190385,16,,,,
38,53,20190385,178,,,,
37,59,20190389,6,,,,
30,49,20190389,12,,,,
37,51,20190389,17,,,,
38,51,20190389,19,,,,
26,56,20190389,20,,,,
28,35,20190389,22,,,,
28,46,20190389,23,,,,
40,41,20190389,24,,,,
40,49,20190389,25,,,,
36,54,20190389,26,,,,
30,39,20190389,27,,,,
29,50,20190389,32,,,,
32,31,20190389,18,,,,
33,43,20190389,21,,,,
30,33,20190389,127,,,,
37,38,20190389,128,,,,
37,56,20190389,129,,,,
28,53,20190389,130,,,,
40,35,20190389,131,,,,
39,33,20190389,132,,,,
39,54,20190389,133,,,,
37,46,20190389,134,,,,
28,51,20190389,1,,,,
31,25,20190389,2,,,,
34,27,20190389,3,,,,
39,29,20190389,4,,,,
34,47,20190389,5,,,,
36,40,20190389,7,,,,
34,35,20190389,8,,,,
31,28,20190389,9,,,,
35,41,20190389,10,,,,
27,49,20190389,11,,,,
32,41,20190389,13,,,,
39,27,20190389,14,,,,
35,52,20190389,15,,,,
29,33,20190389,16,,,,
31,60,20190389,178,,,,
30,55,20190399,6,,,,
27,37,20190399,12,,,,
34,38,20190399,17,,,,
25,32,20190399,19,,,,
33,52,20190399,20,,,,
31,26,20190399,22,,,,
27,29,20190399,23,,,,
32,41,20190399,24,,,,
25,60,20190399,25,,,,
37,26,20190399,26,,,,
38,27,20190399,27,,,,
33,25,20190399,32,,,,
38,37,20190399,18,,,,
26,35,20190399,21,,,,
27,26,20190399,127,,,,
33,35,20190399,128,,,,
40,33,20190399,129,,,,
25,54,20190399,130,,,,
27,47,20190399,131,,,,
29,60,20190399,132,,,,
25,58,20190399,133,,,,
33,26,20190399,134,,,,
38,36,20190399,1,,,,
30,48,20190399,2,,,,
30,32,20190399,3,,,,
30,53,20190399,4,,,,
40,35,20190399,5,,,,
39,35,20190399,7,,,,
38,31,20190399,8,,,,
40,60,20190399,9,,,,
37,53,20190399,10,,,,
28,57,20190399,11,,,,
30,52,20190399,13,,,,
34,46,20190399,14,,,,
31,34,20190399,15,,,,
30,44,20190399,16,,,,
33,33,20190399,178,,,,
40,58,20190404,6,,,,
26,47,20190404,12,,,,
34,29,20190404,17,,,,
31,32,20190404,19,,,,
32,32,20190404,20,,,,
29,59,20190404,22,,,,
32,44,20190404,23,,,,
31,36,20190404,24,,,,
29,52,20190404,25,,,,
29,32,20190404,26,,,,
26,30,20190404,27,,,,
32,39,20190404,32,,,,
35,49,20190404,18,,,,
32,29,20190404,21,,,,
32,53,20190404,127,,,,
33,41,20190404,128,,,,
35,40,20190404,129,,,,
33,40,20190404,130,,,,
38,30,20190404,131,,,,
25,38,20190404,132,,,,
33,29,20190404,133,,,,
31,31,20190404,134,,,,
40,55,20190404,1,,,,
38,47,20190404,2,,,,
25,59,20190404,3,,,,
31,50,20190404,4,,,,
38,34,20190404,5,,,,
32,25,20190404,7,,,,
35,25,20190404,8,,,,
37,36,20190404,9,,,,
30,47,20190404,10,,,,
26,55,20190404,11,,,,
26,27,20190404,13,,,,
36,56,20190404,14,,,,
36,25,20190404,15,,,,
40,30,20190404,16,,,,
28,36,20190404,178,,,,
37,45,20190408,6,,,,
27,37,20190408,12,,,,
40,60,20190408,17,,,,
32,42,20190408,19,,,,
34,51,20190408,20,,,,
33,58,20190408,22,,,,
25,57,20190408,23,,,,
40,27,20190408,24,,,,
34,55,20190408,25,,,,
36,25,20190408,26,,,,
28,39,20190408,27,,,,
33,46,20190408,32,,,,
33,36,20190408,18,,,,
28,41,20190408,21,,,,
25,39,20190408,127,,,,
32,29,20190408,128,,,,
38,56,20190408,129,,,,
37,29,20190408,130,,,,
25,43,20190408,131,,,,
40,30,20190408,132,,,,
28,51,20190408,133,,,,
35,38,20190408,134,,,,
34,33,20190408,1,,,,
38,60,20190408,2,,,,
28,42,20190408,3,,,,
34,28,20190408,4,,,,
33,36,20190408,5,,,,
37,27,20190408,7,,,,
34,34,20190408,8,,,,
33,49,20190408,9,,,,
38,28,20190408,10,,,,
38,56,20190408,11,,,,
38,55,20190408,13,,,,
28,28,20190408,14,,,,
35,29,20190408,15,,,,
33,34,20190408,16,,,,
30,39,20190408,178,,,,
29,30,20190414,6,,,,
27,33,20190414,12,,,,
27,38,20190414,17,,,,
31,30,20190414,19,,,,
25,45,20190414,20,,,,
26,41,20190414,22,,,,
28,44,20190414,23,,,,
33,31,20190414,24,,,,
30,27,20190414,25,,,,
36,41,20190414,26,,,,
25,32,20190414,27,,,,
39,56,20190414,32,,,,
39,54,20190414,18,,,,
40,51,20190414,21,,,,
37,32,20190414,127,,,,
26,36,20190414,128,,,,
36,44,20190414,129,,,,
33,27,20190414,130,,,,
35,40,20190414,131,,,,
28,29,20190414,132,,,,
37,53,20190414,133,,,,
31,27,20190414,134,,,,
39,45,20190414,1,,,,
28,38,20190414,2,,,,
30,43,20190414,3,,,,
39,34,20190414,4,,,,
25,30,20190414,5,,,,
28,30,20190414,7,,,,
31,42,20190414,8,,,,
39,51,20190414,9,,,,
29,35,20190414,10,,,,
39,54,20190414,11,,,,
36,45,20190414,13,,,,
35,46,20190414,14,,,,
40,35,20190414,15,,,,
37,55,20190414,16,,,,
35,51,20190414,178,,,,
35,49,20190420,6,,,,
29,53,20190420,12,,,,
32,43,20190420,17,,,,
37,41,20190420,19,,,,
27,28,20190420,20,,,,
38,30,20190420,22,,,,
26,47,20190420,23,,,,
34,53,20190420,24,,,,
28,36,20190420,25,,,,
39,46,20190420,26,,,,
27,54,20190420,27,,,,
36,28,20190420,32,,,,
39,36,20190420,18,,,,
25,33,20190420,21,,,,
29,54,20190420,127,,,,
26,35,20190420,128,,,,
40,27,20190420,129,,,,
26,28,20190420,130,,,,
30,26,20190420,131,,,,
30,48,20190420,132,,,,
40,29,20190420,133,,,,
29,26,20190420,134,,,,
31,29,20190420,1,,,,
36,52,20190420,2,,,,
40,46,20190420,3,,,,
32,60,20190420,4,,,,
36,59,20190420,5,,,,
25,31,20190420,7,,,,
37,37,20190420,8,,,,
30,47,20190420,9,,,,
28,51,20190420,10,,,,
40,55,20190420,11,,,,
27,55,20190420,13,,,,
32,54,20190420,14,,,,
30,32,20190420,15,,,,
33,42,20190420,16,,,,
40,57,20190420,178,,,,
36,45,20190425,6,,,,
33,48,20190425,12,,,,
33,25,20190425,17,,,,
40,60,20190425,19,,,,
33,26,20190425,20,,,,
25,47,20190425,22,,,,
33,39,20190425,23,,,,
30,47,20190425,24,,,,
25,41,20190425,25,,,,
37,47,20190425,26,,,,
35,25,20190425,27,,,,
32,50,20190425,32,,,,
40,30,20190425,18,,,,
25,25,20190425,21,,,,
37,27,20190425,127,,,,
36,43,20190425,128,,,,
30,32,20190425,129,,,,
37,29,20190425,130,,,,
27,43,20190425,131,,,,
33,49,20190425,132,,,,
35,26,20190425,133,,,,
27,37,20190425,134,,,,
37,48,20190425,1,,,,
32,47,20190425,2,,,,
25,46,20190425,3,,,,
35,29,20190425,4,,,,
28,33,20190425,5,,,,
29,58,20190425,7,,,,
28,41,20190425,8,,,,
28,52,20190425,9,,,,
36,60,20190425,10,,,,
37,39,20190425,11,,,,
36,59,20190425,13,,,,
36,33,20190425,14,,,,
33,53,20190425,15,,,,
34,36,20190425,16,,,,
29,41,20190425,178,,,,
35,54,20190427,6,,,,
38,47,20190427,12,,,,
38,39,20190427,17,,,,
27,35,20190427,19,,,,
36,34,20190427,20,,,,
30,35,20190427,22,,,,
36,60,20190427,23,,,,
25,34,20190427,24,,,,
30,40,20190427,25,,,,
27,47,20190427,26,,,,
35,43,20190427,27,,,,
32,58,20190427,32,,,,
25,48,20190427,18,,,,
38,50,20190427,21,,,,
30,33,20190427,127,,,,
26,49,20190427,128,,,,
34,38,20190427,129,,,,
34,34,20190427,130,,,,
28,49,20190427,131,,,,
38,38,20190427,132,,,,
30,45,20190427,133,,,,
34,44,20190427,134,,,,
34,30,20190427,1,,,,
39,42,20190427,2,,,,
37,55,20190427,3,,,,
32,60,20190427,4,,,,
28,33,20190427,5,,,,
29,32,20190427,7,,,,
38,46,20190427,8,,,,
35,27,20190427,9,,,,
29,33,20190427,10,,,,
36,31,20190427,11,,,,
26,51,20190427,13,,,,
29,30,20190427,14,,,,
38,53,20190427,15,,,,
37,51,20190427,16,,,,
39,60,20190427,178,,,,
27,36,20190430,6,,,,
37,34,20190430,12,,,,
36,33,20190430,17,,,,
29,52,20190430,19,,,,
32,39,20190430,20,,,,
33,39,20190430,22,,,,
40,54,20190430,23,,,,
31,44,20190430,24,,,,
28,44,20190430,25,,,,
32,52,20190430,26,,,,
40,59,20190430,27,,,,
34,37,20190430,32,,,,
37,42,20190430,18,,,,
27,34,20190430,21,,,,
38,30,20190430,127,,,,
39,26,20190430,128,,,,
28,43,20190430,129,,,,
25,53,20190430,130,,,,
29,53,20190430,131,,,,
40,25,20190430,132,,,,
30,38,20190430,133,,,,
26,39,20190430,134,,,,
39,32,20190430,1,,,,
39,58,20190430,2,,,,
34,49,20190430,3,,,,
34,46,20190430,4,,,,
40,37,20190430,5,,,,
39,27,20190430,7,,,,
26,29,20190430,8,,,,
33,27,20190430,9,,,,
40,36,20190430,10,,,,
27,46,20190430,11,,,,
27,25,20190430,13,,,,
31,40,20190430,14,,,,
34,57,20190430,15,,,,
26,52,20190430,16,,,,
38,50,20190430,178,,,,
38,50,20190431,6,,,,
38,38,20190431,12,,,,
35,44,20190431,17,,,,
39,33,20190431,19,,,,
40,37,20190431,20,,,,
27,54,20190431,22,,,,
40,44,20190431,23,,,,
39,52,20190431,24,,,,
40,37,20190431,25,,,,
35,41,20190431,26,,,,
31,47,20190431,27,,,,
31,44,20190431,32,,,,
35,38,20190431,18,,,,
32,38,20190431,21,,,,
29,39,20190431,127,,,,
28,54,20190431,128,,,,
30,37,20190431,129,,,,
38,32,20190431,130,,,,
35,33,20190431,131,,,,
25,58,20190431,132,,,,
39,46,20190431,133,,,,
34,56,20190431,134,,,,
33,55,20190431,1,,,,
33,48,20190431,2,,,,
27,51,20190431,3,,,,
27,40,20190431,4,,,,
29,29,20190431,5,,,,
35,25,20190431,7,,,,
29,45,20190431,8,,,,
29,32,20190431,9,,,,
27,40,20190431,10,,,,
34,50,20190431,11,,,,
35,44,20190431,13,,,,
37,51,20190431,14,,,,
34,52,20190431,15,,,,
30,42,20190431,16,,,,
30,52,20190431,178,,,,
32,50,20190437,6,,,,
39,42,20190437,12,,,,
32,59,20190437,17,,,,
29,48,20190437,19,,,,
35,59,20190437,20,,,,
31,43,20190437,22,,,,
39,57,20190437,23,,,,
39,51,20190437,24,,,,
33,51,20190437,25,,,,
31,46,20190437,26,,,,
40,46,20190437,27,,,,
37,57,20190437,32,,,,
38,28,20190437,18,,,,
33,36,20190437,21,,,,
29,41,20190437,127,,,,
25,47,20190437,128,,,,
32,36,20190437,129,,,,
36,33,20190437,130,,,,
38,53,20190437,131,,,,
35,58,20190437,132,,,,
39,35,20190437,133,,,,
25,52,20190437,134,,,,
27,56,20190437,1,,,,
28,54,20190437,2,,,,
30,26,20190437,3,,,,
26,32,20190437,4,,,,
35,55,20190437,5,,,,
30,54,20190437,7,,,,
37,37,20190437,8,,,,
32,25,20190437,9,,,,
25,55,20190437,10,,,,
27,57,20190437,11,,,,
34,55,20190437,13,,,,
35,48,20190437,14,,,,
34,34,20190437,15,,,,
27,25,20190437,16,,,,
26,45,20190437,178,,,,
30,27,20190445,6,,,,
38,37,20190445,12,,,,
35,39,20190445,17,,,,
39,30,20190445,19,,,,
31,57,20190445,20,,,,
35,29,20190445,22,,,,
31,26,20190445,23,,,,
33,59,20190445,24,,,,
38,60,20190445,25,,,,
29,46,20190445,26,,,,
39,36,20190445,27,,,,
38,58,20190445,32,,,,
26,44,20190445,18,,,,
28,44,20190445,21,,,,
37,31,20190445,127,,,,
32,48,20190445,128,,,,
34,52,20190445,129,,,,
38,32,20190445,130,,,,
37,54,20190445,131,,,,
34,56,20190445,132,,,,
25,50,20190445,133,,,,
27,26,20190445,134,,,,
39,49,20190445,1,,,,
29,58,20190445,2,,,,
39,58,20190445,3,,,,
26,39,20190445,4,,,,
33,54,20190445,5,,,,
37,50,20190445,7,,,,
32,45,20190445,8,,,,
34,27,20190445,9,,,,
25,47,20190445,10,,,,
40,33,20190445,11,,,,
36,46,20190445,13,,,,
36,42,20190445,14,,,,
31,49,20190445,15,,,,
29,42,20190445,16,,,,
28,53,20190445,178,,,,
40,58,20190450,6,,,,
33,29,20190450,12,,,,
25,53,20190450,17,,,,
28,54,20190450,19,,,,
35,35,20190450,20,,,,
26,46,20190450,22,,,,
31,41,20190450,23,,,,
25,26,20190450,24,,,,
26,59,20190450,25,,,,
36,25,20190450,26,,,,
26,45,20190450,27,,,,
35,30,20190450,32,,,,
28,38,20190450,18,,,,
28,60,20190450,21,,,,
29,34,20190450,127,,,,
40,38,20190450,128,,,,
38,28,20190450,129,,,,
39,52,20190450,130,,,,
34,30,20190450,131,,,,
29,37,20190450,132,,,,
26,59,20190450,133,,,,
30,46,20190450,134,,,,
40,50,20190450,1,,,,
30,45,20190450,2,,,,
40,31,20190450,3,,,,
29,28,20190450,4,,,,
32,49,20190450,5,,,,
35,50,20190450,7,,,,
37,36,20190450,8,,,,
30,56,20190450,9,,,,
34,42,20190450,10,,,,
39,26,20190450,11,,,,
34,34,20190450,13,,,,
30,51,20190450,14,,,,
29,25,20190450,15,,,,
35,34,20190450,16,,,,
29,42,20190450,178,,,,
28,32,20190472,6,,,,
40,35,20190472,12,,,,
30,27,20190472,17,,,,
29,58,20190472,19,,,,
28,32,20190472,20,,,,
33,57,20190472,22,,,,
38,26,20190472,23,,,,
26,54,20190472,24,,,,
36,55,20190472,25,,,,
31,43,20190472,26,,,,
26,45,20190472,27,,,,
30,40,20190472,32,,,,
29,50,20190472,18,,,,
40,60,20190472,21,,,,
40,60,20190472,127,,,,
34,54,20190472,128,,,,
40,37,20190472,129,,,,
26,42,20190472,130,,,,
29,42,20190472,131,,,,
38,47,20190472,132,,,,
39,40,20190472,133,,,,
35,48,20190472,134,,,,
40,25,20190472,1,,,,
28,32,20190472,2,,,,
26,31,20190472,3,,,,
40,44,20190472,4,,,,
28,32,20190472,5,,,,
25,34,20190472,7,,,,
39,42,20190472,8,,,,
40,36,20190472,9,,,,
28,31,20190472,10,,,,
37,26,20190472,11,,,,
26,31,20190472,13,,,,
36,33,20190472,14,,,,
40,32,20190472,15,,,,
40,46,20190472,16,,,,
36,32,20190472,178,,,,
33,44,20190475,6,,,,
28,33,20190475,12,,,,
33,59,20190475,17,,,,
34,31,20190475,19,,,,
36,39,20190475,20,,,,
31,58,20190475,22,,,,
29,54,20190475,23,,,,
40,45,20190475,24,,,,
28,26,20190475,25,,,,
33,34,20190475,26,,,,
40,35,20190475,27,,,,
27,41,20190475,32,,,,
38,49,20190475,18,,,,
33,26,20190475,21,,,,
29,31,20190475,127,,,,
32,29,20190475,128,,,,
36,35,20190475,129,,,,
25,26,20190475,130,,,,
31,45,20190475,131,,,,
30,50,20190475,132,,,,
28,29,20190475,133,,,,
31,45,20190475,134,,,,
27,38,20190475,1,,,,
31,32,20190475,2,,,,
26,33,20190475,3,,,,
31,31,20190475,4,,,,
33,48,20190475,5,,,,
33,60,20190475,7,,,,
26,27,20190475,8,,,,
26,35,20190475,9,,,,
32,32,20190475,10,,,,
29,49,20190475,11,,,,
31,28,20190475,13,,,,
40,49,20190475,14,,,,
33,54,20190475,15,,,,
31,37,20190475,16,,,,
31,56,20190475,178,,,,
39,42,20190481,6,,,,
34,26,20190481,12,,,,
39,40,20190481,17,,,,
36,43,20190481,19,,,,
29,35,20190481,20,,,,
36,57,20190481,22,,,,
27,26,20190481,23,,,,
32,28,20190481,24,,,,
32,40,20190481,25,,,,
29,34,20190481,26,,,,
37,52,20190481,27,,,,
